short_name,capacity,lon,name,station_id,lat,region_id,address
,2,-87.707507,Public Rack - Homan & 79th,1806753644208014094,41.749855,,"3400 W 79th St, Chicago, IL 60652, United States"
,3,-87.600166,Public Rack - Paul Revere Elementary School,1674190557374589898,41.764225,,"Revere Elementary School/Gary Comer College Prep Middle School, East 72nd Street, Brookline, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States"
,1,-87.612919,Public Rack - Eberhart Ave & 61st St,1683527933580884970,41.783745,,"501-511, East 61st Street, Woodlawn, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
,9,-87.701051,Elston Ave & Henderson St,1594046418168009436,41.941499,,"2900, West Henderson Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States"
,1,-87.745838,Public Rack - Cicero Ave & North Ave,1674190252431911356,41.909329,,"4753-4759, West North Avenue, Beat 2523, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60302, United States"
,9,-87.7702037,Menard Ave & North Ave,1575949528657471478,41.9097167,,"1615, North Menard Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
,1,-87.680919,Public Rack - Western Ave & 118th St,1677249845303973996,41.678349,,"Family Dollar, 11810, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,6,-87.7024412,Archer Ave & 43rd St,1582242319632586320,41.8154913,,"3114, West Pope John Paul II Drive, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,4,-87.6901359,Public Rack - Chase Ave & Touhy Ave - NE,1674190235252042148,42.014539,,"7313-7319, North Western Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States"
,2,-87.565918,Public Rack - Yates Blvd & Exchange Ave,1677249853893908600,41.765088,,"7136-7152, South Exchange Avenue, Windsor Park, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,4,-87.631282,N Clark St & W Elm St,1436495096608724634,41.902901,,"75, West Elm Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America"
,2,-87.693932,Public Rack - Mozart & 79th,1806753652797948740,41.749713,,"2833 W 79th St, Chicago, IL 60652, United States"
,4,-87.783303,Public Rack - Holbrook St & Milwaukee Ave,1806749748672676384,41.992273,,"6100 N Milwaukee Ave, Chicago, IL 60646, United States"
,1,-87.690725,Public Rack - Talman Ave & Pershing Rd,1715823816849873464,41.822592,,"3910, South Archer Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,2,-87.543539,Public Rack - Buffalo Ave & 133rd St,1674190205187271016,41.65428,,"13239, South Buffalo Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States"
,2,-87.731554,Public Rack - Kostner & 83rd,1806753648502981412,41.742067,,"4420 W 83rd St, Chicago, IL 60652, United States"
,1,-87.615206,Public Rack - Martin Luther King Dr & 69th St,1674190475770211134,41.769234,,"401-411, East 69th Street, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
,1,-87.7662058,Public Rack - Central Ave & George St,1674190226662107536,41.9326579,,"Family Dollar, 2845, North Central Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,2,-87.70478,Public Rack - Kedzie Ave & Archer Ave,1674190381280930478,41.81359,,"Walgreens, 4385, South Archer Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,1,-87.6834204,Western Ave & 62nd St,1582242323927553626,41.780985,,"2387, West 62nd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,6,-87.7819167,Public Rack - Melvina Ave & Montrose Ave,1806749727197839816,41.9588498,,"4305 N Melvina Ave, Chicago, IL 60634, United States"
,9,-87.698653,Francisco Ave & Chicago Ave,1594046370923369114,41.895745,,"2834-2850, West Chicago Avenue, West Town, Chicago, Cook County, Illinois, 60651, United States"
,1,-87.804659,Public Rack - Neva Ave & Grand Ave,1674190527309818774,41.923604,,"7153-7155, West Grand Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States"
,2,-87.719584,Public Rack - Avers Ave & Archer Ave,1674190183712434504,41.804487,,"4881-4883, South Archer Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,9,-87.8057657,Bloomingdale Ave & Harlem Ave,1575949528158434034,41.9120739,,"1731-1759, North Harlem Avenue, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States"
,9,-87.7212202,Springfield Ave & 47th St,1594041781399920506,41.8080713,,"4655-4659, South Springfield Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,1,-87.706425,Public Rack - Kedzie Ave & Walnut St,1715846704448749936,41.885891,,"252-266, North Kedzie Avenue, East Garfield Park, Chicago, Cook County, Illinois, 60647, United States"
,2,-87.763064,Public Rack - Devon Ave & Minnehaha Ave (west),1806749755937712544,41.997384,,"5351 W Devon Ave, Chicago, IL 60646, United States"
,2,-87.728636,Public Rack - Karlov Ave & Kamerling Ave,1674190364101061262,41.905621,,"1345, North Karlov Avenue, Beat 2534, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
,9,-87.722564,Pulaski Rd & 60th St,1593766343243326364,41.784186,,"5955-5959, South Pulaski Road, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60652, United States"
,1,-87.701424,Public Rack - Kedzie & 103rd St - W,1674190368396028570,41.705247,,"DeJay's Ace Hardware, 10340, South Kedzie Avenue, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
,1,-87.71332,Public Rack - Lawndale Ave & 111th St,1677249836714039390,41.691501,,"Shell, 3700, West 111th Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
,6,-87.71169,Public Rack - Christiana Ave & Belmont Ave,1674190239547009458,41.93917,,"3333-3339, West Belmont Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States"
,1,-87.683749,Public Rack - Western Blvd & 49th St,1674190673338707102,41.80478,,"4901, South Western Boulevard, New City, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
,1,-87.59779,Public Rack - Pullman - Planet Fitness,1677249879663712418,41.69782,,"10800-10830, South Doty Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
,9,-87.688234,Western Ave & Grace St,1594046413873042132,41.95039,,"Western & Grace, West Grace Street, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States"
,1,-87.787415,Public Rack - Nagle Ave & Belmont Ave,1674190527309818770,41.938201,,"Islamic Community Center of Illinois (ICCI), 6435, West Belmont Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,1,-87.669404,Public Rack - Honore St & 87th St,1674190342626224744,41.736093,,"1834-1838, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,1,-87.744952,Public Rack - Lamon Ave & Archer Ave,1674190432820538104,41.79823,,"5450, South Archer Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
,2,-87.681733,Public Rack - Western Ave & 104th St - East,1674190660453805190,41.704366,,"10400-10402, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,3,-87.617995,Public Rack - Prairie Ave & 78th St,1695777004185285124,41.752229,,"Ruggles Elementary School, South Calumet Avenue, Garden Homes, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
,2,-87.681492,Public Rack - Western Ave & 105th St,1674190664748772492,41.702609,,"Western & 105th Street SB, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,9,-87.70401,Troy Ave & 27th St,1594046448232780546,41.84265,,"2700, South Troy Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
,2,-87.681968,Public Rack - Western Ave & 92nd Pl,1674190673338707098,41.725538,,"Rainbow Cone, 9233, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,2,-87.7887886,Public Rack - Normandy Ave & Archer Ave,1806749722902872494,41.7923026,,"6652 W Archer Ave, Chicago, IL 60638, United States"
,1,-87.58314552,Public Rack - Cornell Ave & 87th Pl,1683527931525155814,41.73688127,,"1653, East 87th Street, Calumet Heights, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,1,-87.637554,Public Rack - Wallace St & 119th St,1695776957520678960,41.677629,,"609, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
,1,-87.663499,Public Rack - Ashland Ave & 73rd St,1674190166532565278,41.760817,,"7301-7315, South Ashland Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
,2,-87.821659,Public Rack - Ozman & Talcott,1806753661387883376,41.993028,,"6195 N Canfield Ave, Park Ridge, IL 60068, United States"
,1,-87.643177,Public Rack - Halsted St & 102nd St,1674190312561453608,41.70794,,"10222-10224, South Halsted Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
,6,-87.671469,N Paulina St & Lincoln Ave,1436495122378528446,41.943838,,"3413-3419, North Lincoln Avenue, Lake View, Chicago, Cook County, Illinois, 60613, United States of America"
,2,-87.8182017,Public Rack - Ottowa Ave & Touhy Ave,1806749757262611032,42.0114922,,"7648 W Touhy Ave, Chicago, IL 60631, United States"
,3,-87.722416,Public Rack - Hamlin Ave & Montrose Ave,1674190329741322834,41.961216,,"3744-3748, West Montrose Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
,6,-87.7308406,Kildare Ave & 47th St,1593766347538293664,41.807526,,"4713, South Kildare Avenue, West Elsdon, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,1,-87.536634,Public Rack - Ave L & 105th St,1695776978415481326,41.703542,,"10532, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,1,-87.533531,Public Rack - Avenue J & 106th St,1674190179417467196,41.70261,,"3713, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,2,-87.70967,Public Rack - St Louis & 83rd,1806753665682850708,41.742321,,"8300 S St Louis Ave, Chicago, IL 60652, United States"
,5,-87.7958126,Public Rack - Sayre Ave & 59th St,1806749722902872488,41.7846778,,"5859 S Sayre Ave, Chicago, IL 60638, United States"
,1,-87.702916,Public Rack - Kedzie Ave & 64th St - SE,1674190376985963176,41.776985,,"6403-6405, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,2,-87.841098,Public Rack - Delphina & Foster,1806753639913046774,41.9736,,"8563 W Foster Ave, Harwood Heights, IL 60706, United States"
,1,-87.733387,Public Rack - Kenneth Ave & 63rd St E,1715823808259938858,41.778411,,"4423-4425, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,1,-87.53517,Public Rack - Ewing Ave & 96th St S,1715823782490135060,41.720634,,"9621, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,2,-87.5351313,Public Rack - Ewing Ave & 106th St,1695776980954782472,41.7024928,,"3637, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,2,-87.708572,Public Rack - Kedzie Ave & Argyle St,1674190381280930480,41.972097,,"3199, West Argyle Street, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
,2,-87.78956,Public Rack - Imlay & Milwaukee,1806753644208014098,41.998983,,"6474 N Milwaukee Ave, Chicago, IL 60631, United States"
,1,-87.681909,Public Rack - Western Blvd & 52nd St,1715823825439808068,41.798974,,"2300, West 52nd Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
,2,-87.564405,Public Rack - Yates Ave & 100th St,1674190694813543598,41.713437,,"10009, South Yates Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,2,-87.764063,Public Rack - Devon Ave & Central Ave,1806749757262611020,41.997463,,"6408 N Central Ave, Chicago, IL 60646, United States"
,2,-87.767339,Public Rack - Central & Leland,1806753635618079452,41.965408,,"4644 N Central Ave, Chicago, IL 60630, United States"
,1,-87.715685,Public Rack - St Louis Ave & Berteau Ave,1674190621799099444,41.958373,,"Patrick Henry Elementary School, North Saint Louis Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
,4,-87.8076646,Public Rack - Touhy Ave & Oconto Ave,1806749757262611038,42.0117739,,"7222 W Touhy Ave, Chicago, IL 60631, United States"
,1,-87.727078,Public Rack - Karlov Ave & 26th St,1674190364101061260,41.844287,,"4062, West 26th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
,1,-87.584113,Public Rack - Hyde Park Blvd & 55th St,1674190351216159352,41.795,,"5500-5510, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
,2,-87.673213,Public Rack - Damen Ave & 80th St,1674190278201715174,41.748301,,"8000, South Damen Avenue, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
,9,-87.6973314,Richmond St & 59th St,1582242280977880604,41.7865155,,"5844, South Richmond Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,1,-87.672181,Public Rack - Winchester Ave & 87th St,1674190677633674408,41.735989,,"1946-1948, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,1,-87.669974,Public Rack - Wood St & 47th St,1677249871073777808,41.80864,,"1801-1803, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
,2,-87.763475,Public Rack - Parkside & Archer,1806753661387883380,41.795696,,"5912 S Archer Ave, Chicago, IL 60638, United States"
,10,-87.602938,Maryland Ave & 104th St,1448642183732401788,41.705588,,"Pullman Wheel Works, 833-901, East 104th Street, Chicago, Cook County, Illinois, 60628, United States of America"
,6,-87.617054,Indiana Ave & 133rd St,1448642188027369086,41.653564,,"210, East 133rd Street, Riverdale, Chicago, Cook County, Illinois, 60827, United States of America"
,2,-87.725428,Public Rack - Legler Regional Library,1674190450000407314,41.879312,,"Henry E. Legler Regional Library, 115, South Pulaski Road, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
,1,-87.651701,Public Rack - May St & 87th St,1715823783999366064,41.73556,,"1113-1117, West 87th Street, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
,9,-87.7686995,Major Ave & Bloomingdale Ave,1575949506683597522,41.9125923,,"5729, West Bloomingdale Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
,2,-87.763036,Public Rack - Parkside & 63rd,1806753661387883378,41.778132,,"5637 W 63rd St, Chicago, IL 60638, United States"
,9,-87.700901,Francisco Ave & Montrose Ave,1594046448262943690,41.9610471,,"4403-4413, North Francisco Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
,2,-87.790746,Public Rack - Neenah & Dakin,1806753657092916056,41.951708,,"6538 W Dakin St, Chicago, IL 60634, United States"
,1,-87.613418,Public Rack - King Dr & 115th St,1683527944410057716,41.685239,,"355, East 115th Street, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
,1,-87.626741,Public Rack - Lafayette Ave & 87th St - NW,1674190424230603496,41.736354,,"100, West 87th Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
,2,-87.750498,Public Rack - Spencer Elementary Technology Academy,1674190617504132142,41.884655,,"Spencer Technology Academy, North Lavergne Avenue, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States"
,10,-87.619062,Public Rack - Prairie Ave & Garfield Blvd S,1677249853893908602,41.794344,,"Washigton Park Arts Incubator, 301, East Garfield Boulevard, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
,1,-87.682253,Public Rack - Claremont Ave & 71st St,1674190261021845958,41.764585,,"2339, West 71st Street, West Englewood, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60636, United States"
,1,-87.638711,Public Rack - Lowe Ave & 119th St,1677249798059333674,41.677708,,"639-643, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
,2,-87.74341,Public Rack - Kilpatrick & Elston,1806753648502981408,41.970024,,"4916 N Elston Ave, Chicago, IL 60630, United States"
,2,-87.7183735,Public Rack - Lawndale Ave & Polk St,1674190445705440014,41.8707651,,"Gregory Elementary School, West Polk Street, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
,1,-87.681294,Public Rack - Western Ave & 106th St - East,1674190664748772494,41.700576,,"10601-10609, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,2,-87.75552,Public Rack - Peterson Park,1827474404723843690,41.97871,,"5310 N Forest Glen Ave, Chicago, IL 60630, United States"
,1,-87.700281,Public Rack - Troy & 111th St,1677249841009006690,41.691373,,"3145-3151, West 111th Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
,1,-87.584943,Public Rack - Stony Island & 95th St,1674190626094066752,41.72228,,"95th Street & Stony Island, East 95th Street, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,1,-87.763267,Public Rack - Lotus Ave & Harrison St,1674190458590341928,41.87298,,"5528-5530, West Harrison Street, Austin, Chicago, Cook County, Illinois, 60644, United States"
,9,-87.7313639,Tripp Ave & 15th St,1561012887305957952,41.860777,,"1451-1453, South Tripp Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
,1,-87.75305,Public Rack - Leclaire Ave & Division St,1695776948350710230,41.90205,,"5053-5059, West Division Street, Austin, Chicago, Cook County, Illinois, 60651, United States"
,2,-87.7568589,Public Rack - Laramie Ave & Fullerton Ave,1674190437115505412,41.9240754,,"5222, West Fullerton Avenue, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States"
,9,-87.67559,Damen Ave & 33rd St,1594046362333434512,41.834108,,"Damen & 33rd Street, West 33rd Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60608, United States"
,1,-87.603968,Public Rack - Maryland Ave & 87th ST,1677249815239202878,41.736995,,"814-822, East 87th Street, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,3,-87.815865,Public Rack - Oleander Ave & Addison St,1674190544489687990,41.944983,,"3548-3552, North Oleander Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,2,-87.7225,Public Rack - Pulaski Rd & 44th St,1674190583144393718,41.8129,,"Target, 4433, South Pulaski Road, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,4,-87.682722,Public Rack - Western & 79th,1806753669977818022,41.750806,,"Chicago, IL 60620, United States"
,2,-87.561055,Public Rack - Colfax Ave & 83rd St,1677249832419072086,41.744818,,"2600, East 83rd Street, Cheltenham, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,9,-87.7246058,Pulaski & Ann Lurie Pl,1594041785694887804,41.8162761,,"4220-4238, South Pulaski Road, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60652, United States"
,4,-87.763663,Public Rack - Leoti Ave & Central Ave (north),1806749757262611014,41.998262,,"6430 N Central Ave, Chicago, IL 60646, United States"
,5,-87.632188,Public Rack - Stewart Ave & 123rd St,1674190621799099448,41.670563,,"401, West 123rd Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827, United States"
,2,-87.795356,Public Rack - Neola & Northwest Hwy,1806753657092916058,41.990327,,"6001 N Northwest Hwy, Chicago, IL 60631, United States"
,2,-87.767329,Public Rack - Central & Berteau,1806753635618079450,41.95689,,"4200 N Central Ave, Chicago, IL 60634, United States"
,2,-87.727096,Public Rack - Pulaski Rd & Armitage Ave,1674190587439361020,41.91702,,"4007-4015, West Armitage Avenue, Beat 2535, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States"
,9,-87.6874351,Maplewood Ave & 59th St,1582242285272847904,41.7863375,,"2525, West 59th Street, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,1,-87.803458,Public Rack - Nordica Ave & Addison St,1674190535899753382,41.945428,,"7100-7102, West Addison Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,1,-87.724879,Public Rack - 2302 S Pulaski Rd,1674190140762761456,41.849437,,"2310, South Pulaski Road, North Lawndale, Chicago, Cook County, Illinois, 60652, United States"
,2,-87.5351111,Public Rack - Ewing Ave & 99th St,1674190303971518998,41.7159614,,"Lilly's Supermarket, 9863, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,1,-87.695681,Public Rack - California Ave & Ogden Ave,1674190213777205624,41.8608706,,"Mount Sinai Hospital, 1500, South Fairfield Avenue, North Lawndale, Chicago, Cook County, Illinois, 60608, United States"
,1,-87.597,Public Rack - Pullman - Ross Dress for Less,1677249875368745118,41.69868,,"10800-10830, South Doty Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
,2,-87.796235,Public Rack - Oak Park & Higgins,1806753657092916072,41.978888,,"6728 W Higgins Ave, Chicago, IL 60656, United States"
,9,-87.82423,Orange & Addison,1571105055115583502,41.9448846,,"3551, North Orange Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,2,-87.7709818,Public Rack - Menard Ave & Grand Ave,1674190488655113048,41.9197904,,"Grand & Menard WB, West Grand Avenue, Hanson Park, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States"
,9,-87.689685,Rockwell St & Archer Ave,1582242293862782510,41.823324,,"3831, South Rockwell Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,2,-87.72103,Public Rack - Avers Ave & Ogden Ave,1674190183712434508,41.852642,,"2112, South Avers Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
,9,-87.7492834,Lamon Ave & Belmont Ave,1563698701206292480,41.9390108,,"3218-3220, North Lamon Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
,1,-87.726317,Public Rack - Komensky Ave & 26th St,1715846713038684540,41.844168,,"4043, West 26th Street, Crawford, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
,1,-87.543162,Public Rack - Mackinaw Ave & 85th St,1674190467180276534,41.741897,,"8436, South Mackinaw Avenue, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,1,-87.723537,Public Rack - Pulaski Rd & 51st Rd,1674190583144393720,41.800111,,"Pizza Hut Delivery, 5109, South Pulaski Road, West Elsdon, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,10,-87.624939,Public Rack - Lafayette Ave & 95th St,1674190428525570798,41.721787,,"West 95th Street, Lilydale, Roseland, Chicago, Lake Township, Cook County, Illinois, 60617, United States"
,9,-87.704448,Whipple/Irving Park,1606778059648526978,41.954189,,"3036, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
,6,-87.703034,Richmond St & Lincoln Ave,1594046456822715152,41.988281,,"Mather High School, North Richmond Street, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States"
,2,-87.80681,Public Rack - Harlem & Summerdale,1806753644208014082,41.977814,,"5321 N Harlem Ave, Chicago, IL 60656, United States"
,1,-87.701232,Public Rack - Kedzie & 103rd St - East,1674190368396028568,41.705444,,"10319-10323, South Kedzie Avenue, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
,1,-87.724463,Public Rack - Pulaski Rd & Roosevelt Rd,1674190587439361024,41.866103,,"3943, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States"
,1,-87.7034,Public Rack - Kedzie Ave & 61st Pl W,1715823812554906166,41.78201,,"Chicago Lawn Branch Library, 6120, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
,1,-87.729873,Public Rack - Keeler Ave & 26th St,1674190402755766968,41.844058,,"4209, West 26th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
,2,-87.7134353,Public Rack - Kimball Ave & Lawrence Ave,1806749744377709072,41.9679125,,"4744 N Kimball Ave, Chicago, IL 60625, United States"
,2,-87.72413,Public Rack - Pulaski Rd & 41st,1674190578849426420,41.81791,,"Wendy's, 4100, South Pulaski Road, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
,2,-87.720111,Public Rack - Springfield & 71st,1806753665682850704,41.764196,,"3902 W 71st St, Chicago, IL 60629, United States"
,1,-87.59829,Public Rack - Pullman - Walmart,1677249875368745112,41.69696,,"Walmart Supercenter, 10900, South Doty Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
,1,-87.700047,Public Rack - Albany Ave & 103rd St,1674190153647663368,41.706747,,"3128-3156, West 103rd Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
,2,-87.76664,Public Rack - S Menard & W 63rd,1806753661387883396,41.77707,,"5800 W 63rd Pl, Chicago, IL 60638, United States"
,2,-87.562148,Public Rack - Orville T Bright School,1674190544489687992,41.700168,,"Orville Bright Elementary School, 10740, South Calhoun Avenue, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,2,-87.746074,Public Rack - Cicero Ave & Cortland St - midblock,1674190243841976758,41.91582,,"1920, North Cicero Avenue, Beat 2523, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
,1,-87.663867,Public Rack - Marshfield Ave & 87th St,1674190475770211132,41.735527,,"1619-1621, West 87th Street, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,1,-87.644633,Public Rack - Emerald Ave & 45th St,1674190291086617088,41.812381,,"Graham Elementary School Annex, 4501, South Halsted Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
,1,-87.67513,Public Rack - Damen Ave & 47th St,1674190278201715172,41.808884,,"Burger King, 2000, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
,1,-87.635478,Public Rack - Normal Ave & 111th St,1695776956346497674,41.692303,,"507, West 111th Street, Roseland, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,2,-87.662076,Public Rack - Laflin St & 51st St,1677249871073777806,41.801354,,"51st Street & Laflin, West 51st Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
,9,-87.8118989,Oketo Ave & Addison St,1571105042230683636,41.9449659,,"7401-7403, West Addison Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
,2,-87.633718,Public Rack - Princeton Ave & 43rd St,1674190570259491814,41.815883,,"Hendricks Elementary School, West 43rd Street, Fuller Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
,2,-87.681523,Public Rack - Western Ave & 111th St - SW,1674190664748772498,41.69161,,"Beverly Art Center, 2407, West 111th Street, Morgan Park, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
,1,-87.549645,Public Rack - Houston Ave & 91st St,1674190346921192048,41.729964,,"The Salud Center, 3039, East 91st Street, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
,2,-87.702345,Public Rack - 83rd Pl & Kedzie Ave S,1806749718607905156,41.741382,,"8340 S Kedzie Ave Chicago, IL 60652"
